BALANCE	PURCHASES	ONEOFF_PURCHASES	CREDIT_LIMIT	PAYMENTS	MINIMUM_PAYMENTS
532.738123	5403.84	642.52	7500	4908.599625	227.17588
1060.630483	330	0	1000	588.576603	794.656428
840.144184	2790.72	2156.94	1000	2723.95421	361.73511
377.723728	4587.21	4558.29	4500	4169.408064	185.710281
84.442485	1515.73	837.57	2000	1421.806435	138.105996
1145.052414	115.95	115.95	1500	1703.004051	374.43666
1109.606747	1625.95	1022.66	3000	290.793658	334.180282
8.68618	55.72	0	1500	155.849599	139.831502
463.59969	811.11	811.11	500	990.743027	257.174899
100.418706	1021.13	0	2000	1143.833292	160.392028
1095.984736	374.53	374.53	1200	2351.506776	432.324173
342.742855	3673.32	0	4500	3353.963174	3605.839798
645.406005	0	0	1000	193.013564	310.454708
123.456942	1378.92	0	2500	1313.596455	181.026879
1492.606493	0	0	2500	543.321868	478.995513
0	110.4	0	1000	0	
230.565492	2092.44	0	2000	1928.226431	179.447673
144.555083	1352.1	1352.1	2500	656.758103	77.571584
0	1027.92	0	2500	1028.353304	13.395434
968.188634	69.44	0	1000	251.875749	443.131452
464.578589	0	0	500	667.531731	190.628474
1659.190866	770.9	0	2500	58.892213	13333.79401
2936.43825	2177.32	1919.37	5000	1513.160603	2151.054928
2743.766025	150	150	3500	623.036521	585.518894
2900.907214	1189.36	819.32	6500	962.792486	1226.820327
785.704401	1059.82	899.82	3600	2380.838508	242.76267
884.175745	266.56	89.9	1200	1094.557296	807.206399
618.966003	4709.14	395.92	4500	4627.972313	3959.316506
6.682815	202.15	0	4000	554.377554	99.249569
665.623904	581.43	0	2500	593.859264	663.911004
130.890211	131.26	0	3000	763.568532	67.294065
2030.838228	3165.54	1591.65	6000	1872.134044	438.77119
411.362969	10.79	0	1200	918.160924	166.281511
1091.973832	0	0	1200	259.506889	518.930756
77.32592	664.51	0	2500	623.532457	174.762624
1131.503917	120	120	1200	352.210107	470.738221
1723.887407	2598.91	1433.1	2500	3590.348857	847.217144
19.01482	604.26	0	4000	754.866138	54.86388
1337.287314	1662.41	1662.41	1500	1670.844026	1995.395096
26.531265	373.39	0	3000	535.206387	140.926151
955.588927	0	0	1000	196.542314	278.361413
903.04158	350	350	1000	482.501636	444.0465
218.004416	0	0	500	186.269591	177.363707
328.943655	0	0	1500	498.286059	103.323766
607.880635	0	0	1200	2379.418142	299.913534
589.8109	0	0	2000	2705.910794	794.238939
107.48717	0	0	1500	0	
4749.435135	0	0	9000	1846.287674	1013.048371
14.097101	140.4	0	2500	168.311013	107.142757
11.332157	136.08	136.08	1200	257.582031	111.278576
13.648487	146.46	0	4000	152.571678	159.678414
1086.853086	178	178	1200	346.565751	405.644986
109.794839	259.28	167	2500	168.86298	161.738416
183.28584	23.75	23.75	500	584.679478	139.651483
5262.745812	0	0	6500	1224.872705	1214.517778
2925.584749	1066.56	0	3000	1542.787313	1425.965198
1075.827234	342.65	0	1200	1145.26976	798.909471
182.514528	157.67	0	1000	138.547392	209.716038
1354.155365	50	50	3000	483.253247	655.027716
666.010085	504.87	504.87	1000	631.927013	173.032903
0	420.6	0	2000	382.21079	
2912.281553	1228.07	0	5400	1305.296349	1274.258165
17.832004	148	148	10500	117.223554	165.37547
1381.080028	360	0	1000	115.649241	13564.39121
1009.483517	278.55	0	1000	624.230027	586.252419
465.003141	500	500	1000	109.818409	357.651724
1735.597569	1591.11	1591.11	2700	485.135865	632.484083
202.681879	312.5	312.5	500	188.382752	208.991873
1544.621765	1534.12	26.5	2000	450.412929	958.88945
733.760958	371.76	0	3000	701.251972	210.722512
88.570138	535.83	0	2700	235.021379	137.341622
271.05166	86	0	1000	442.141178	2863.640612
1113.396708	2701.58	2626.58	1500	2456.996431	1653.336976
144.621301	1584.49	461.77	2000	1520.603882	167.328894
191.333253	637.19	168.54	2500	478.92389	168.015528
1334.012141	0	0	1500	312.029134	275.729456
25.192974	764.64	0	4000	1074.956132	88.325372
0.19009	267	0	4000	198.562574	
1731.623546	0	0	2500	4961.849482	488.537242
77.321718	278.44	0	2500	342.843624	173.361571
134.961317	1432.66	644.67	2000	1276.016501	162.738008
1017.982199	0	0	1200	1582.856628	431.459141
981.10306	240	0	1000	1777.96158	868.806527
802.87844	3228.26	2766.92	3000	630.245499	291.309586
1712.340703	1711.36	401.7	3500	1389.388725	1106.494745
3178.011925	0	0	5000	522.525519	646.37505
670.177406	4562.69	4562.69	9000	5060.2174	165.965951
257.564141	2971.83	2971.83	6000	3946.991516	358.523649
2091.582046	179.23	0	6000	1152.07779	1281.740206
80.545433	374.37	0	1500	249.78655	164.519177
8.404256	0	0	2500	206.851966	24.421074
212.862735	262.24	0	1000	98.35911	1606.324111
3.164023	51.73	0	4000	77.666427	26.092644
405.194627	0	0	1500	1506.490213	242.466254
69.190177	431.52	0	2700	439.947272	171.63298
530.574252	5221.42	2202.78	3000	4590.877822	191.304474
56.215217	402.13	0	1000	297.931037	170.678477
4444.817182	237.5	0	5500	794.282028	608.642269
1075.185409	398.53	45.65	1000	579.034578	1205.387032
20.639295	464.64	0	3000	919.544492	84.153407
29.129725	248.76	0	3200	283.254742	146.346103
205.123089	197.42	0	1500	145.046631	171.920886
939.989584	0	0	1000	214.758351	184.671844
0	10.89	0	4000	0	
862.276499	174.84	0	1000	1407.393166	501.699229
184.212569	1292.76	653.76	7500	1132.87395	166.655851
1381.084668	162.56	0	3000	503.442436	324.783283
216.64893	4606.71	3217.43	2000	2251.966666	131.425363
3322.674158	0	0	7000	771.741033	753.530747
33.384649	109.32	69.32	1200	163.060103	215.422442
188.132508	515.88	79	2700	601.729266	194.534934
0.533581	109.62	0	4000	177.666351	0.037744
84.830501	702.32	702.32	5000	991.050806	105.008756
94.116597	1041.5	125	2500	1010.8651	172.472222
490.16004	3530.93	2416.31	4000	2959.200535	219.112899
1020.535366	205.54	205.54	1200	232.721106	539.082396
1137.469948	1865.56	280.6	1200	990.084482	2405.692294
0	136.8	0	2700	127.99655	
42.375573	150.56	0	4000	278.128216	156.291747
30.044075	420	0	1500	415.969082	163.023401
1333.252963	0	0	4000	627.520326	325.729395
973.039129	964.2	294.7	1200	914.852845	334.086716
41.550285	421.6	312.85	1000	303.472063	290.219348
23.407282	240.47	240.47	2500	0	
413.936244	187.5	0	1000	141.526262	176.107285
613.893503	2078.56	1693.5	1800	1013.159567	169.176825
1369.504264	1603.8	0	1300	1591.602315	1278.329537
49.682373	412.32	0	4000	551.966425	470.6688
60.37904	712	712	7500	1134.962538	115.956204
468.256151	55	55	500	246.584357	329.619743
12.642164	175.56	0	1000	382.866599	178.54837
35.074422	72.4	0	1500	134.808623	141.557845
1410.226871	1680.91	114	4000	315.876873	421.865373
17.838173	164.7	0	3000	182.462461	103.72423
81.364936	710.16	0	1000	688.322495	177.76209
888.101401	100	0	1000	212.755352	527.241583
3.744789	78.33	0	1000	0	
401.822565	518.23	116.23	1700	160.689352	190.313074
14.017311	327.8	0	1500	692.336439	94.456281
54.58197	247.66	132	1700	163.543097	151.846536
15.523256	0	0	500	213.153735	70.797458
1950.482518	0	0	2500	3213.688818	501.403933
1747.492429	0	0	3000	450.697772	602.964607
40.762516	376	316.5	10000	369.351109	141.778284
1039.267052	0	0	3500	5240.282775	456.342225
0	247.44	0	1500	317.354396	
13318.65912	3504.74	3266.29	17500	2594.820938	4762.246065
5658.938986	111.54	111.54	6500	1386.242232	1781.099062
341.901741	152.84	152.84	1200	0	
85.095626	1553.04	0	2000	1654.909972	124.032106
933.05808	0	0	1000	827.275832	299.52845
9.252573	0	0	1200	949.846251	44.502743
100.403989	790	0	1000	573.971571	161.591908
77.866345	1403.34	0	4000	1865.579842	95.577384
991.097892	180	0	1000	463.990395	1913.53663
6.692421	333.42	0	4000	318.713472	1.113027
22.161656	1240.58	0	1500	1817.791324	107.871575
15.281665	124.25	0	4000	211.115274	156.915101
30.88047	316.6	197	1000	89.111879	189.428672
151.467852	1554.52	1229.02	1000	2224.113144	136.729435
14.471941	120	0	3000	113.011493	116.286777
17.734657	209.28	0	2700	142.453268	151.615333
1.931162	152.72	0	2500	186.80842	58.437329
922.615452	45.65	45.65	1700	191.287802	309.777674
822.579064	1188.24	0	1000	1773.581187	2070.636374
233.755366	521.23	0	1000	312.157319	197.3922
1216.704733	0	0	3000	2345.798153	415.361186
15.587005	156	0	2000	168.726312	81.861265
691.466157	549.96	0	1000	316.191025	165.251013
1200.937942	0	0	2000	152.106361	200.106261
36.85818	583.38	0	2500	687.609976	164.492005
3542.074874	884.98	0	5000	958.998587	1081.645567
38.864992	331.94	0	1500	369.269971	125.416136
0	631.2	0	4000	861.744611	
27.254213	316.3	316.3	2500	312.771691	57.214333
2687.82033	167.6	102.6	3000	376.896208	1395.338044
16.024822	113.44	0	3000	126.999931	132.500307
52.806957	266.68	0	2000	367.892428	196.742169
110.983174	458.47	458.47	2000	414.618729	176.175087
1969.737768	0	0	2500	292.443409	737.614283
187.536914	530.04	0	2500	926.946047	147.347019
834.642993	0	0	1000	1043.004155	439.557388
613.814108	875.14	317	1800	549.929401	351.601266
3076.422342	329.36	0	3500	836.317805	1331.978248
0.147275	66.78	0	4000	718.85487	
33.078633	303.91	0	1200	354.34847	83.653033
413.091214	0	0	1200	258.891518	165.68519
5.416921	288.8	0	3000	254.443565	32.475254
35.120942	372	0	2700	361.050924	156.723469
196.626598	2017.11	1056.66	7500	1425.513446	153.957216
1256.81927	1674.96	0	1000	970.361646	3449.118706
251.144969	88.51	88.51	1200	1490.675716	189.097848
1718.885963	578.78	0	1000	294.153872	20316.09631
891.332656	411.25	411.25	1500	1043.13779	205.343101
31.812848	662	235	3500	955.231844	127.625326
120.632505	1310.2	1310.2	2500	576.034909	195.547987
2162.267501	151.13	151.13	2500	466.376831	619.460541
15.740657	72	72	1000	44.098703	205.53426
0.004816	51.7	0	3000	33.249088	0.059481
449.733124	788.58	0	3000	419.35193	195.196969
130.545845	1738.48	631	2000	1928.666446	167.893173
2.117128	99.96	0	3000	101.631113	44.092575
1125.306541	703.05	703.05	1300	104.476763	421.150061
1377.40225	180	180	1500	251.870405	247.576103
59.020085	58.7	0	1500	160.904963	148.887545
337.269567	2125.84	2025.26	1200	1586.507333	304.093968
15.978538	136.92	0	2500	132.182438	130.9779
0	140.4	0	2200	124.99276	
372.14586	643.01	0	1500	124.958137	205.066245
130.484418	1428.97	1428.97	7000	1444.388031	77.509848
5134.553859	2502.34	669	6000	528.134435	25312.16069
944.346242	195	0	1000	599.901843	662.791956
1367.284172	542.33	280.04	1500	1067.078079	500.726579
1418.899282	57.66	57.66	1500	294.465506	294.22163
390.077505	1156	1156	10500	1704.470909	247.289712
0	37.65	0	1500	0	
17.765052	0	0	2200	200.061869	162.701658
81.170395	626.5	0	2500	445.640989	112.818984
1378.110585	0	0	2500	2673.832747	675.477318
110.428278	624.72	0	1000	494.968169	81.689039
435.490797	0	0	500	220.136035	305.833099
676.771001	356.8	356.8	1200	2042.747509	600.434653
1278.279881	15	15	1500	275.225729	436.116254
111.539712	1364.86	0	4000	1500.447193	150.868096
13.61768	396	0	3000	392.233211	144.853589
2935.397877	0	0	3000	949.675235	2723.330171
32.029579	332.8	0	4000	485.225272	148.543097
11.720573	109.44	0	2500	149.743686	106.73778
73.064932	221.52	0	1500	210.01408	178.181993
262.528147	234.98	0	1700	95.32519	188.4713
2731.663846	0	0	8000	574.931823	541.703109
1004.441314	530.32	38	1000	737.914629	1040.035593
160.347859	0	0	500	407.588195	219.002184
772.008306	0	0	1500	981.286103	263.394207
0	271.56	0	2000	282.699746	
1601.393425	190	190	1500	182.637387	12496.86093
3342.878215	1368.7	1300	7500	9614.697558	1309.066961
1321.645967	0	0	1500	317.384166	543.171342
1079.462513	389.21	50	1200	716.007476	804.760271
1917.89573	285.07	285.07	3000	5692.682993	556.449635
870.802164	350	0	1200	213.014986	227.800157
224.795583	240.74	0	1000	372.301242	218.717866
8.80954	114	0	4000	160.627029	86.700821
42.522715	479.5	0	1000	585.31382	155.528119
568.690902	103.68	103.68	7500	1555.880234	264.213167
101.98974	1046.04	1046.04	1000	1139.660178	139.562971
617.496041	521.64	0	1500	269.919412	234.724653
118.918332	1151.64	365	2000	891.287913	70.63746
933.928303	0	0	2000	499.243053	358.446917
1743.826099	1630.07	0	1500	1072.8864	7614.675316
2.140583	238.92	0	2500	186.27345	35.518109
18.973831	88.96	0	1500	824.602684	132.06983
7.554365	88.56	0	1500	68.855232	73.081017
1001.435526	0	0	1200	174.569685	303.579585
651.55986	599.55	599.55	1800	199.706361	388.868388
97.299991	427.67	0	2500	557.777752	173.099027
425.848048	0	0	500	327.627263	208.295476
248.626137	2635.25	2635.25	5000	2425.107514	193.086366
2046.306856	1942.39	1608.95	4000	1400.972622	455.333953
341.73986	0	0	3000	1921.884285	190.229372
2064.106212	0	0	3000	543.902356	647.508482
1127.633173	422.55	422.55	1200	167.203806	3078.97554
135.119023	222	0	1700	147.646263	169.332847
1043.025044	576	0	1000	733.677722	1082.915299
512.915157	1799.45	497.75	1500	1023.384336	177.146564
33.100875	277.47	0	1500	194.180564	124.55425
2676.253141	0	0	3000	0	
0	123.1	0	4000	101.639354	
213.434094	840.61	630.61	1200	233.334106	119.28773
1988.595057	0	0	2000	485.111127	846.157055
957.289879	66.66	0	3000	196.163184	353.354446
19.303914	168.9	0	1000	345.350729	115.940194
1377.230621	0	0	2500	343.961283	428.134666
2784.030599	1470	1021.73	7000	745.850159	623.905482
4.076145	596.64	0	2000	311.59914	22.461659
37.983045	242.24	0	2000	662.417377	99.057422
0	152.28	0	4000	0	
5.020473	100.05	0	4000	360.227309	125.327855
227.141183	2604	0	3200	2510.732854	163.027724
3572.844689	504	504	3500	697.903654	2829.064077
1179.159897	757.85	277.85	1200	1038.225609	1023.699081
39.930624	399.95	290.57	1200	0	
1141.905542	8.4	8.4	1200	290.133362	516.511551
777.739839	262.6	0	1000	131.553471	1379.505263
20.890606	110	0	1000	56.715447	108.294662
2934.090889	0	0	3000	428.467582	694.749539
1245.654818	626.56	626.56	2500	249.873228	274.369204
32.369733	326.45	76	1000	243.721693	180.646996
1.846916	604.32	0	1500	557.734182	12.224702
392.896462	450	450	500	769.083695	496.215787
641.317325	1099.56	0	4000	326.68893	193.76002
40.977812	502.92	0	4000	748.302786	177.375481
121.446047	1254.46	910.46	1000	1244.737859	153.924261
16.176672	95.55	0	1000	136.961964	59.907285
259.217679	2844.3	544.3	2500	2733.780207	165.185385
1355.979715	51.41	0	3500	384.859732	654.861921
10.266994	141.24	0	3000	121.896355	96.838061
134.62028	648.9	648.9	1200	468.622826	156.724637
14.773807	160	0	1800	377.03508	210.244734
23.692271	165.57	165.57	3500	460.205774	117.075212
23.126579	213.95	0	2000	299.511212	120.226935
888.406678	347.7	0	1000	300.871084	444.166223
779.549673	412.55	0	4000	1793.396325	207.773791
3278.982195	0	0	4500	3810.09665	1202.98256
1356.785114	0	0	2500	461.602976	519.466863
1301.813081	0	0	1400	401.389799	418.773876
1857.961278	0	0	2500	288.461702	814.423515
131.290079	359.44	0	1500	291.577497	165.879808
916.749476	246.82	0	1200	1411.984522	631.508634
59.831187	532.68	0	6000	642.925821	115.36213
12.65849	166.32	0	2500	420.051037	220.621064
1726.035224	1065.65	1065.65	3000	5807.675792	830.737525
1430.681807	1916.04	656.6	1800	1625.672604	635.438391
38.915874	564	0	2000	551.4978	179.311685
955.184754	498.96	0	1000	764.604043	785.942834
1723.733705	0	0	2200	428.244891	574.800789
54.27007	2071.92	2071.92	9000	1241.531755	59.598451
945.793928	253.31	253.31	1000	676.496604	536.299167
135.843015	1111.4	1111.4	1050	4121.57553	139.892334
930.65642	300.05	0	1200	513.064156	330.422815
21.181957	431.7	151.7	3000	592.236231	162.941232
31.997904	0	0	500	0	
1255.20988	0	0	2000	2793.258309	931.105425
1673.480135	0	0	2500	333.975878	319.086971
3399.279094	0	0	7000	762.560208	703.035014
1411.096444	270	0	1500	1279.52965	902.25194
226.306461	0	0	1200	184.701045	217.492643
1179.613243	0	0	1200	352.44958	281.679401
43.405954	520.65	112	2000	515.760919	132.358795
1671.319193	0	0	2000	436.679768	473.598415
1193.342587	311.45	149.15	2500	632.546287	413.19731
2483.739581	0	0	3500	312.473159	1138.177921
1980.103629	926.06	804.06	4000	738.726381	671.274132
2000.759048	801.77	801.77	3000	538.119129	545.14376
2495.25505	89.9	89.9	6000	582.339752	640.013396
7215.19576	0	0	7500	809.179193	1639.238121
8.087225	515	0	3000	399.456368	14.574311
31.083023	138.04	0	2700	65.133736	141.715486
1276.491537	65.8	65.8	2500	3533.025919	474.861178
184.57666	408.36	0	1000	294.885863	239.73565
5.606423	114	114	4000	434.803301	57.299031
6.260598	35	35	1000	110.318859	59.475914
2.668569	0	0	1200	288.42282	45.299293
135.357366	1592.57	1132.05	300	1907.282354	197.512598
520.075249	0	0	2000	3266.498713	186.866403
1036.242361	365.9	0	1000	695.253351	829.465424
1095.180685	459	459	3000	805.924742	310.111406
995.323626	127.49	90.7	1000	458.941641	491.781046
472.691037	1556.32	1223	1500	1439.747599	835.160618
1111.110344	608.75	466.83	1200	372.620322	331.451667
221.116228	117.5	0	1200	628.179729	121.135771
387.162964	269.93	269.93	4000	5728.317813	210.156238
169.820745	1578.12	135	1000	1225.623209	102.687073
0	136.71	0	3000	311.673478	
46.996535	0	0	3500	5679.77259	82.578321
2006.452959	219.97	0	2000	529.967984	823.90416
14.428951	200	0	3000	291.222619	149.575815
8.844399	116.68	0	3000	677.982898	123.107146
189.499535	1802.93	813.55	1000	1273.819019	135.98691
117.061924	154	0	1500	297.34992	162.066617
42.055305	774.37	0	3000	664.956348	66.346615
266.51948	1651.12	909.45	2000	1098.566062	164.309823
41.386295	194.57	194.57	2200	470.431305	169.999931
147.14671	356.68	0	2700	385.268234	167.731583
763.228081	0	0	1200	1223.745197	263.756386
1606.875936	1863.48	1302	6500	698.65014	328.146908
168.600813	1949.73	1243.45	2000	4706.338518	114.611791
1333.899916	356.77	45.65	3500	1202.239577	405.279545
41.624195	102	102	1000	278.021419	41.427923
1021.334556	300	0	1000	516.596295	1127.577542
1047.173202	450	0	1000	503.698541	1256.70522
1829.837678	0	0	2000	383.433012	387.526832
772.647723	0	0	2500	125.862157	209.002905
114.297852	994.54	249.54	1000	1099.568918	163.756802
12.039155	100	0	3000	406.868896	80.075627
0	52.5	0	3000	57.506797	
785.198515	1207.42	1207.42	1200	374.231139	294.572557
1056.98996	0	0	2000	834.107295	276.344591
0.437285	6.9	6.9	8500	4.523555	4.763689
737.775044	107.94	107.94	1500	1484.746502	184.381222
219.749851	1208.38	0	1000	1256.084967	187.61419
1135.540743	1148.47	1132.59	1450	1089.187544	275.097439
247.142072	245	245	500	0	
1140.673705	438.83	0	1800	807.664131	428.424098
2692.11891	594.7	594.7	3500	4207.716509	1430.850565
19.296018	210	0	1000	296.473656	159.039023
22.061664	208.8	0	1000	205.111057	172.112042
411.062591	0	0	500	1027.320667	220.507641
1990.482788	55	55	3500	3170.513718	759.519555
171.402357	755.5	0	2700	845.857679	161.590149
974.749857	0	0	1200	1274.705644	279.05917
1437.545676	0	0	3000	406.05425	406.16845
492.947466	0	0	2500	1675.26159	162.457032
758.118109	837.44	0	1000	2198.992341	6521.086012
482.028341	106.47	0	2500	184.166639	179.412181
419.22185	0	0	1200	182.36345	267.413513
0.228572	60	60	1500	438.738982	
57.116811	27.79	27.79	4500	1215.965938	99.950697
61.21162	280.83	0	1500	191.386573	159.727823
4436.557694	6005.9	5838.38	10500	1650.425296	1067.515656
798.746133	233.16	0	1500	1701.391735	327.165449
5658.669875	740.89	0	11000	1328.416237	1851.570072
1105.179825	200	200	1200	308.242594	725.821711
20.595501	289.78	0	2700	342.440014	82.359493
435.518068	27.22	27.22	500	160.536841	220.943631
11.391553	201.52	0	4000	210.443741	71.701127
1058.726643	191	191	2000	171.044001	354.529079
2732.732417	374.95	374.95	5000	2056.177019	1781.660007
21.999733	343.75	0	4000	337.022364	154.938486
176.991674	763.71	763.71	1200	314.5974	166.360313
12.108421	0	0	1000	680.02354	14.847368
